"","OFFENSE","ASR_ID","CONTENTS","STATE","ORI","GROUP","DIV","YEAR","MSA","SUB","REPORT","ADJUST","SEQNO","COUNTY","CORE","POP","AGENCNT","AGENCY","STNAME","CARD1","CARD2","CARD3","M0_9","M10_12","M13_14","M15","M16","M17","M18","M19","M20","M21","M22","M23","M24","M25_29","M30_34","M35_39","M40_44","M45_49","M50_54","M55_59","M60_64","M65","F0_9","F10_12","F13_14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25_29","F30_34","F35_39","F40_44","F45_49","F50_54","F55_59","F60_64","F65","JW","JB","JI","JA","JH","JN","AW","AB","AI","AA","AH","AN","offense_name","short_name","total_arrests","youth_arrests","adult_arrests"
"265","180",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2011,660,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",60620,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","Juvenile reported",0,0,0,0,1,3,7,10,6,10,10,9,8,30,19,10,7,7,3,4,1,0,0,0,0,1,0,0,0,2,2,4,1,3,0,3,0,1,5,1,0,0,0,0,5,0,0,0,0,0,114,47,0,2,0,0,"Sale/manufacture drugs","Sale Manufacture Drugs",168,5,163
"266","180",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2007,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58788,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,0,0,0,0,2,8,8,8,6,12,7,7,21,10,4,3,2,1,1,1,0,0,0,0,0,1,0,1,0,0,3,5,0,3,7,0,0,1,1,1,0,0,0,3,0,0,0,0,0,90,30,0,1,0,0,"Sale/manufacture drugs","Sale Manufacture Drugs",124,3,121
"267","180",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2009,660,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",58284,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","Juvenile reported",0,0,1,1,1,6,6,10,10,8,9,10,5,33,13,11,7,3,5,2,1,0,0,0,1,0,0,0,1,1,3,0,1,4,0,8,4,0,2,3,0,0,1,0,9,1,0,0,0,0,109,52,0,0,0,0,"Sale/manufacture drugs","Sale Manufacture Drugs",171,10,161
"268","180",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2004,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58833,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,0,0,1,1,2,8,3,5,3,5,2,4,8,3,6,3,1,1,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,2,1,1,1,0,0,0,0,0,3,1,0,0,0,0,40,23,0,0,0,0,"Sale/manufacture drugs","Sale Manufacture Drugs",67,4,63
"269","180",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2012,656,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",60665,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","Juvenile reported",0,0,0,0,1,1,2,2,0,5,9,8,4,23,18,13,3,8,2,1,1,0,0,0,0,0,0,1,0,4,1,0,2,0,2,5,1,2,1,0,0,0,0,0,3,0,0,0,0,0,88,27,1,1,0,0,"Sale/manufacture drugs","Sale Manufacture Drugs",120,3,117
"270","180",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2002,657,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58691,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,0,1,0,0,0,4,3,4,6,7,3,4,9,4,0,4,3,3,1,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,2,1,0,6,2,0,0,0,1,1,0,0,0,0,0,47,24,0,1,0,0,"Sale/manufacture drugs","Sale Manufacture Drugs",73,1,72
"271","181",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2008,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58400,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,0,0,0,0,1,0,2,4,1,10,6,6,26,17,3,3,10,1,0,0,0,0,0,0,1,0,0,0,2,1,2,0,2,1,3,2,4,0,4,1,1,0,1,0,2,0,0,0,0,68,45,0,0,0,0,"Sale: Opium, coke, and their derivatives","Sale: Opium and Coke",115,2,113
"272","181",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2003,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58818,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,0,0,0,0,1,4,0,1,0,3,0,0,2,8,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,19,17,0,0,0,0,"Sale: Opium, coke, and their derivatives","Sale: Opium and Coke",37,1,36
"273","181",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2000,657,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58434,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,0,0,0,1,0,1,1,1,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7,5,0,0,0,0,"Sale: Opium, coke, and their derivatives","Sale: Opium and Coke",13,1,12
"274","181",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2002,657,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58691,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","No Juvenile Reported",0,0,0,0,0,0,1,0,1,3,4,3,3,5,3,0,2,3,3,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,0,3,1,0,0,0,1,0,0,0,0,0,0,23,19,0,1,0,0,"Sale: Opium, coke, and their derivatives","Sale: Opium and Coke",43,0,43
"275","181",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2012,656,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",60665,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","Juvenile reported",0,0,0,0,0,0,1,2,0,2,3,7,3,16,15,9,3,6,1,0,0,0,0,0,0,0,0,1,0,4,0,0,2,0,1,5,1,1,1,0,0,0,0,0,1,0,0,0,0,0,57,24,1,1,0,0,"Sale: Opium, coke, and their derivatives","Sale: Opium and Coke",84,1,83
"276","181",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2009,660,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",58284,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","Juvenile reported",0,0,1,0,1,4,2,6,2,3,5,4,3,20,5,6,3,3,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,3,0,4,2,0,0,1,0,0,0,0,7,0,0,0,0,0,46,30,0,0,0,0,"Sale: Opium, coke, and their derivatives","Sale: Opium and Coke",83,7,76
"277","181",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2014,656,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",60506,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","No juvenile reported",0,0,0,0,0,0,0,2,0,3,5,4,7,24,18,16,7,6,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,3,0,2,1,0,1,0,0,0,0,0,0,0,0,75,35,0,0,0,0,"Sale: Opium, coke, and their derivatives","Sale: Opium and Coke",110,0,110
"278","181",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2010,660,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",60427,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","No juvenile reported",0,0,0,0,0,0,1,5,5,7,6,4,8,24,14,9,4,4,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,5,1,3,1,1,0,0,0,0,0,0,0,0,0,0,78,31,0,2,0,0,"Sale: Opium, coke, and their derivatives","Sale: Opium and Coke",111,0,111
"279","181",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2005,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58685,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","No Juvenile Reported",0,0,0,0,0,0,4,3,6,1,3,0,1,2,1,2,2,2,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,19,15,0,0,0,0,"Sale: Opium, coke, and their derivatives","Sale: Opium and Coke",34,0,34
"280","181",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2007,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58788,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","No Juvenile Reported",0,0,0,0,0,0,2,2,2,1,7,5,5,16,7,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41,22,0,1,0,0,"Sale: Opium, coke, and their derivatives","Sale: Opium and Coke",64,0,64
"281","181",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2011,660,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",60620,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","Juvenile reported",0,0,0,0,0,1,1,1,2,6,4,3,3,15,16,5,6,5,2,3,1,0,0,0,0,0,0,0,0,1,2,4,1,2,0,2,0,1,5,1,0,0,0,0,1,0,0,0,0,0,60,31,0,1,0,0,"Sale: Opium, coke, and their derivatives","Sale: Opium and Coke",93,1,92
"282","181",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2013,656,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",60516,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","No juvenile reported",0,0,0,0,0,0,0,3,8,4,3,2,3,19,14,7,7,2,2,0,2,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,3,0,4,2,0,0,0,0,0,0,0,0,0,0,71,18,0,1,0,0,"Sale: Opium, coke, and their derivatives","Sale: Opium and Coke",90,0,90
"283","181",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2006,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58797,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","No Juvenile Reported",0,0,0,0,0,0,2,2,2,0,1,3,1,15,8,5,1,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,32,21,0,2,0,0,"Sale: Opium, coke, and their derivatives","Sale: Opium and Coke",55,0,55
"284","181",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2001,657,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58463,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","No Juvenile Reported",0,0,0,0,0,0,0,0,0,1,0,0,1,6,4,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,0,0,0,0,"Sale: Opium, coke, and their derivatives","Sale: Opium and Coke",19,0,19
"285","181",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2004,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58833,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,0,0,0,0,1,3,3,3,1,3,0,3,7,1,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,21,19,0,0,0,0,"Sale: Opium, coke, and their derivatives","Sale: Opium and Coke",41,1,40
"286","182",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2014,656,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",60506,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","Juvenile reported",0,0,0,1,0,1,2,4,2,2,1,3,3,7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,16,11,0,1,0,0,"Sale: Marijuana","Sale: Marijuana",30,2,28
"287","182",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2005,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58685,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,0,0,1,2,1,1,5,1,3,2,0,1,3,2,1,1,0,3,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,22,5,0,1,0,0,"Sale: Marijuana","Sale: Marijuana",32,4,28
"288","182",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2009,660,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",58284,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","Juvenile reported",0,0,0,1,0,2,4,3,6,3,1,4,1,9,5,3,2,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,3,0,0,1,1,0,0,1,0,2,1,0,0,0,0,33,20,0,0,0,0,"Sale: Marijuana","Sale: Marijuana",56,3,53
"289","182",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2003,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58818,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,0,2,0,2,1,3,1,1,2,4,1,1,4,4,5,3,2,0,1,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,3,1,0,0,0,0,7,0,0,0,0,0,27,11,0,0,0,0,"Sale: Marijuana","Sale: Marijuana",45,7,38
"290","182",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2000,657,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58434,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,0,1,0,1,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,5,0,0,0,0,"Sale: Marijuana","Sale: Marijuana",12,3,9
"291","182",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2007,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58788,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,0,0,0,0,1,6,2,5,2,2,2,0,3,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,28,4,0,0,0,0,"Sale: Marijuana","Sale: Marijuana",34,2,32
"292","182",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2001,657,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58463,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,0,0,0,3,1,0,0,0,2,1,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,7,3,0,0,0,0,"Sale: Marijuana","Sale: Marijuana",14,4,10
"293","182",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2013,656,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",60516,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","Juvenile reported",0,0,1,1,2,0,2,1,2,0,1,2,2,7,1,5,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0,0,25,6,0,0,0,0,"Sale: Marijuana","Sale: Marijuana",35,4,31
"294","182",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2002,657,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58691,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","No Juvenile Reported",0,0,0,0,0,0,3,3,1,2,1,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,15,4,0,0,0,0,"Sale: Marijuana","Sale: Marijuana",19,0,19
"295","182",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2010,660,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",60427,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","Juvenile reported",0,0,0,0,0,4,1,3,1,2,3,3,3,10,7,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,2,0,1,1,0,0,0,3,1,0,0,0,0,36,11,0,0,0,0,"Sale: Marijuana","Sale: Marijuana",51,4,47
"296","182",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2008,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58400,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,0,1,0,0,2,2,1,5,0,2,0,1,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,3,0,0,0,0,14,10,0,0,0,0,"Sale: Marijuana","Sale: Marijuana",27,3,24
"297","182",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2012,656,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",60665,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","Juvenile reported",0,0,0,0,1,1,1,0,0,3,6,0,0,6,1,3,0,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,25,2,0,0,0,0,"Sale: Marijuana","Sale: Marijuana",29,2,27
"298","182",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2011,660,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",60620,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","Juvenile reported",0,0,0,0,1,2,6,9,4,4,6,6,4,10,3,3,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,45,15,0,1,0,0,"Sale: Marijuana","Sale: Marijuana",64,3,61
"299","182",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2006,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58797,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,0,0,0,0,2,3,4,2,3,1,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,18,3,0,0,0,0,"Sale: Marijuana","Sale: Marijuana",23,2,21
"300","182",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2004,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58833,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,0,0,1,1,1,5,0,2,2,2,2,1,1,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,18,4,0,0,0,0,"Sale: Marijuana","Sale: Marijuana",25,3,22
"301","183",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2009,660,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",58284,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","No juvenile reported",0,0,0,0,0,0,0,1,2,2,3,2,1,4,3,2,2,0,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,30,2,0,0,0,0,"Sale: Truly addicting synthetic narcotics","Sale synthetic Narcotics",32,0,32
"302","183",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2013,656,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",60516,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","No juvenile reported",0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,13,1,0,0,0,0,"Sale: Truly addicting synthetic narcotics","Sale synthetic Narcotics",14,0,14
"303","183",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2000,657,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58434,1,"BENSALEM TOWNSHIP","PA","No Adult Male Reported","No Adult Female Reported","Juvenile Reported",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Sale: Truly addicting synthetic narcotics","Sale synthetic Narcotics",1,1,0
"304","183",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2005,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58685,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","No Juvenile Reported",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,"Sale: Truly addicting synthetic narcotics","Sale synthetic Narcotics",2,0,2
"305","183",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2002,657,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58691,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","No Juvenile Reported",0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,"Sale: Truly addicting synthetic narcotics","Sale synthetic Narcotics",6,0,6
"306","183",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2008,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58400,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,0,1,1,0,0,0,0,2,1,0,0,0,3,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,18,2,0,0,0,0,"Sale: Truly addicting synthetic narcotics","Sale synthetic Narcotics",22,2,20
"307","183",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2001,657,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58463,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","No Adult Female Reported","Juvenile Reported",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"Sale: Truly addicting synthetic narcotics","Sale synthetic Narcotics",2,1,1
"308","183",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2007,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58788,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,0,0,0,0,1,0,2,1,2,3,0,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,17,4,0,0,0,0,"Sale: Truly addicting synthetic narcotics","Sale synthetic Narcotics",22,1,21
"309","183",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2012,656,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",60665,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","No juvenile reported",0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,"Sale: Truly addicting synthetic narcotics","Sale synthetic Narcotics",6,0,6
"310","183",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2006,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58797,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","No Juvenile Reported",0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,"Sale: Truly addicting synthetic narcotics","Sale synthetic Narcotics",13,0,13
"311","183",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2003,660,"Non-suburban","Juvenile and Adult Reported","No Ethnic Origin Reported",4566,9,"N",58818,1,"BENSALEM TOWNSHIP","PA","Adult Male Reported","Adult Female Reported","Juvenile Reported",0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,"Sale: Truly addicting synthetic narcotics","Sale synthetic Narcotics",7,1,6
"312","183",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2011,660,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",60620,1,"BENSALEM TOWNSHIP","PA","Adult male reported","No adult female reported","Juvenile reported",0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0,0,"Sale: Truly addicting synthetic narcotics","Sale synthetic Narcotics",11,1,10
"313","183",3,"Detail record","Pennsylvania","PA00901","3","Middle Atlantic",2010,660,"Non-suburban","Juvenile and adult reported","No ethnic origin reported",4566,9,"N",60427,1,"BENSALEM TOWNSHIP","PA","Adult male reported","Adult female reported","No juvenile reported",0,0,0,0,0,0,0,1,1,1,2,2,0,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,"Sale: Truly addicting synthetic narcotics","Sale synthetic Narcotics",20,0,20
